TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
OBS_CLIN,OBSCLIN_RESULT_QUAL,ABNORMAL,ABNORMAL=Abnormal
OBS_CLIN,OBSCLIN_RESULT_QUAL,UNDETERMINED,UNDETERMINED=Undetermined
OBS_CLIN,OBSCLIN_RESULT_QUAL,NI,NI=No  Information
OBS_CLIN,OBSCLIN_RESULT_QUAL,UN,UN=Unknown
OBS_CLIN,OBSCLIN_RESULT_QUAL,OT,OT=Other
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,EQ,EQ=Equal
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,GE,GE=Greater  than  or  equal  to
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,GT,GT=Greater  than
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,LE,LE=Less  than  or  equal  to
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,LT,LT=Less  than
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,TX,TX=Text
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,NI,NI=No  information
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,UN,UN=Unknown
OBS_CLIN,OBSCLIN_RESULT_MODIFIER,OT,OT=Other
OBS_CLIN,OBSCLIN_RESULT_UNIT,10.L/min,10.L/min=10  liter  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,10.L/(min.m2),10.L/(min.m2)=10  liter  per  minute  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,10.uN.s/(cm5.m2),10.uN.s/(cm5.m2)=10  micronewton  second  per  centimeter  to  the  fifth  power  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,10*4/uL,10*4/uL=10  thousand  per  microliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,10*8,10*8=100  million  
OBS_CLIN,OBSCLIN_RESULT_UNIT,24.h,24.h=24  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,{absorbance},{absorbance}=absorbance
OBS_CLIN,OBSCLIN_RESULT_UNIT,{activity},{activity}=activity
OBS_CLIN,OBSCLIN_RESULT_UNIT,[AU],[AU]=allergy  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{AHF'U},{AHF'U}=American  Hospital  Formulary  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,A,A=ampere
OBS_CLIN,OBSCLIN_RESULT_UNIT,A/m,A/m=ampere  per  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,[arb'U],[arb'U]=arbitrary  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,[arb'U]/mL,[arb'U]/mL=arbitrary  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{ARU},{ARU}=aspirin  response  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,atm,atm=atmosphere
OBS_CLIN,OBSCLIN_RESULT_UNIT,ag/{cell},ag/{cell}=attogram  per  cell
OBS_CLIN,OBSCLIN_RESULT_UNIT,bar,bar=bar
OBS_CLIN,OBSCLIN_RESULT_UNIT,Bq,Bq=Becquerel
OBS_CLIN,OBSCLIN_RESULT_UNIT,[beth'U],[beth'U]=Bethesda  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,10*9/L,10*9/L=billion  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,10*9/uL,10*9/uL=billion  per  microliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,10*9/mL,10*9/mL=billion  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{binding_index},{binding_index}=binding  index
OBS_CLIN,OBSCLIN_RESULT_UNIT,[bdsk'U],[bdsk'U]=Bodansky  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{CAG_repeats},{CAG_repeats}=CAG  trinucleotide  repeats
OBS_CLIN,OBSCLIN_RESULT_UNIT,cal,cal=calorie
OBS_CLIN,OBSCLIN_RESULT_UNIT,{cells},{cells}=cells
OBS_CLIN,OBSCLIN_RESULT_UNIT,{cells}/[HPF],{cells}/[HPF]=cells  per  high  power  field
OBS_CLIN,OBSCLIN_RESULT_UNIT,{cells}/uL,{cells}/uL=cells  per  microliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,cg,cg=centigram
OBS_CLIN,OBSCLIN_RESULT_UNIT,cL,cL=centiliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,cm,cm=centimeter
OBS_CLIN,OBSCLIN_RESULT_UNIT,cm[Hg],cm[Hg]=centimeter  of  mercury
OBS_CLIN,OBSCLIN_RESULT_UNIT,cm[H2O],cm[H2O]=centimeter  of  water
OBS_CLIN,OBSCLIN_RESULT_UNIT,cm[H2O]/L/s,cm[H2O]/L/s=centimeter  of  water  per  liter  per  second
OBS_CLIN,OBSCLIN_RESULT_UNIT,cm[H2O]/s/m,cm[H2O]/s/m=centimeter  of  water  per  second  per  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,cP,cP=centipoise
OBS_CLIN,OBSCLIN_RESULT_UNIT,cSt,cSt=centistoke
OBS_CLIN,OBSCLIN_RESULT_UNIT,{delta_OD},{delta_OD}=change  in  (delta)  optical  density
OBS_CLIN,OBSCLIN_RESULT_UNIT,{clock_time},{clock_time}=clock  time  e.g  12:30PM
OBS_CLIN,OBSCLIN_RESULT_UNIT,[CFU],[CFU]=colony  forming  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,[CFU]/L,[CFU]/L=colony  forming  unit  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,[CFU]/mL,[CFU]/mL=colony  forming  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{CAE'U},{CAE'U}=complement  activity  enzyme  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{CH100'U},{CH100'U}=complement  CH100  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{copies},{copies}=copies
OBS_CLIN,OBSCLIN_RESULT_UNIT,{copies}/ug,{copies}/ug=copies  per  microgram
OBS_CLIN,OBSCLIN_RESULT_UNIT,{copies}/mL,{copies}/mL=copies  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{count},{count}=count
OBS_CLIN,OBSCLIN_RESULT_UNIT,{CPM},{CPM}=counts  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,{CPM}/10*3{cell},{CPM}/10*3{cell}=counts  per  minute  per  thousand  cells
OBS_CLIN,OBSCLIN_RESULT_UNIT,[cin_i],[cin_i]=cubic  inch  (international)
OBS_CLIN,OBSCLIN_RESULT_UNIT,m3/s,m3/s=cubic  meter  per  second
OBS_CLIN,OBSCLIN_RESULT_UNIT,d,d=day
OBS_CLIN,OBSCLIN_RESULT_UNIT,dB,dB=decibel
OBS_CLIN,OBSCLIN_RESULT_UNIT,dg,dg=decigram
OBS_CLIN,OBSCLIN_RESULT_UNIT,dL,dL=deciliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,dm,dm=decimeter
OBS_CLIN,OBSCLIN_RESULT_UNIT,deg,deg=degree  (plane  angle)
OBS_CLIN,OBSCLIN_RESULT_UNIT,Cel,Cel=degree  Celsius
OBS_CLIN,OBSCLIN_RESULT_UNIT,[degF],[degF]=degree  Fahrenheit
OBS_CLIN,OBSCLIN_RESULT_UNIT,K,K=degree  Kelvin
OBS_CLIN,OBSCLIN_RESULT_UNIT,K/W,K/W=degree  Kelvin  per  Watt
OBS_CLIN,OBSCLIN_RESULT_UNIT,deg/s,deg/s=degree  per  second
OBS_CLIN,OBSCLIN_RESULT_UNIT,daL/min,daL/min=dekaliter  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,daL/min/m2,daL/min/m2=dekaliter  per  minute  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{dilution},{dilution}=dilution
OBS_CLIN,OBSCLIN_RESULT_UNIT,[dr_av],[dr_av]=dram    (US  and  British)
OBS_CLIN,OBSCLIN_RESULT_UNIT,[drp],[drp]=drop  (1/12  milliliter)
OBS_CLIN,OBSCLIN_RESULT_UNIT,dyn.s/cm,dyn.s/cm=dyne  second  per  centimeter
OBS_CLIN,OBSCLIN_RESULT_UNIT,dyn.s/(cm.m2),dyn.s/(cm.m2)=dyne  second  per  centimeter  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{Ehrlich'U},{Ehrlich'U}=Ehrlich  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{Ehrlich'U}/100.g,{Ehrlich'U}/100.g=Ehrlich  unit  per  100  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,{Ehrlich'U}/(2.h),{Ehrlich'U}/(2.h)=Ehrlich  unit  per  2  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,{Ehrlich'U}/d,{Ehrlich'U}/d=Ehrlich  unit  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,{Ehrlich'U}/dL,{Ehrlich'U}/dL=Ehrlich  unit  per  deciliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{EIA_index},{EIA_index}=EIA  index
OBS_CLIN,OBSCLIN_RESULT_UNIT,{EIA_titer},{EIA_titer}=EIA  titer
OBS_CLIN,OBSCLIN_RESULT_UNIT,{EIA'U},{EIA'U}=EIA  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{EIA'U}/U,{EIA'U}/U=EIA  unit  per  enzyme  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{EV},{EV}=EIA  value
OBS_CLIN,OBSCLIN_RESULT_UNIT,eV,eV=electron  Volt
OBS_CLIN,OBSCLIN_RESULT_UNIT,{ELISA'U},{ELISA'U}=ELISA  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,U,U=enzyme  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10,U/10=enzyme  unit  per  10
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10*10,U/10*10=enzyme  unit  per  10  billion
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10*10{cells},U/10*10{cells}=enzyme  unit  per  10  billion  cells
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/(10.g){feces},U/(10.g){feces}=enzyme  unit  per  10  gram  of  feces
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/(12.h),U/(12.h)=enzyme  unit  per  12  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/(2.h),U/(2.h)=enzyme  unit  per  2  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/(24.h),U/(24.h)=enzyme  unit  per  24  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10*9,U/10*9=enzyme  unit  per  billion
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/d,U/d=enzyme  unit  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/dL,U/dL=enzyme  unit  per  deciliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/g,U/g=enzyme  unit  per  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/g{creat},U/g{creat}=enzyme  unit  per  gram  of  creatinine
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/g{Hb},U/g{Hb}=enzyme  unit  per  gram  of  hemoglobin
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/g{protein},U/g{protein}=enzyme  unit  per  gram  of  protein
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/h,U/h=enzyme  unit  per  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/kg{Hb},U/kg{Hb}=enzyme  unit  per  kilogram  of  hemoglobin
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/L,U/L=enzyme  unit  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,U{25Cel}/L,U{25Cel}/L=enzyme  unit  per  liter  at  25  deg  Celsius  
OBS_CLIN,OBSCLIN_RESULT_UNIT,U{37Cel}/L,U{37Cel}/L=enzyme  unit  per  liter  at  37  deg  Celsius
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/mL,U/mL=enzyme  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/mL{RBCs},U/mL{RBCs}=enzyme  unit  per  milliliter  of  red  blood  cells
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/mmol{creat},U/mmol{creat}=enzyme  unit  per  millimole  of  creatinine
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10*6,U/10*6=enzyme  unit  per  million
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/min,U/min=enzyme  unit  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/s,U/s=enzyme  unit  per  second
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10*12,U/10*12=enzyme  unit  per  trillion
OBS_CLIN,OBSCLIN_RESULT_UNIT,U/10*12{RBCs},U/10*12{RBCs}=enzyme  unit  per  trillion  red  blood  cells
OBS_CLIN,OBSCLIN_RESULT_UNIT,eq,eq=equivalent
OBS_CLIN,OBSCLIN_RESULT_UNIT,eq/L,eq/L=equivalent  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,eq/umol,eq/umol=equivalent  per  micromole
OBS_CLIN,OBSCLIN_RESULT_UNIT,eq/mL,eq/mL=equivalent  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,eq/mmol,eq/mmol=equivalent  per  millimole
OBS_CLIN,OBSCLIN_RESULT_UNIT,erg,erg=erg
OBS_CLIN,OBSCLIN_RESULT_UNIT,F,F=Farad
OBS_CLIN,OBSCLIN_RESULT_UNIT,fg,fg=femtogram
OBS_CLIN,OBSCLIN_RESULT_UNIT,fL,fL=femtoliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,fm,fm=femtometer
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol,fmol=femtomole
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol/g,fmol/g=femtomole  per  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol/L,fmol/L=femtomole  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol/mg,fmol/mg=femtomole  per  milligram
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol/mg{cyt_prot},fmol/mg{cyt_prot}=femtomole  per  milligram  of  cytosol  protein
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol/mg{prot},fmol/mg{prot}=femtomole  per  milligram  of  protein
OBS_CLIN,OBSCLIN_RESULT_UNIT,fmol/mL,fmol/mL=femtomole  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,[foz_us],[foz_us]=fluid  ounce  (US)
OBS_CLIN,OBSCLIN_RESULT_UNIT,{FIU},{FIU}=fluorescent  intensity  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,[ft_i],[ft_i]=foot  (international)
OBS_CLIN,OBSCLIN_RESULT_UNIT,{fraction},{fraction}=fraction
OBS_CLIN,OBSCLIN_RESULT_UNIT,[Ch],[Ch]=French  (catheter  gauge)  
OBS_CLIN,OBSCLIN_RESULT_UNIT,{GAA_repeats},{GAA_repeats}=GAA  trinucleotide  repeats
OBS_CLIN,OBSCLIN_RESULT_UNIT,[gal_us],[gal_us]=gallon  (US)
OBS_CLIN,OBSCLIN_RESULT_UNIT,{genomes}/mL,{genomes}/mL=genomes  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{Globules}/[HPF],{Globules}/[HPF]=globules  (drops)    per  high  power  field
OBS_CLIN,OBSCLIN_RESULT_UNIT,g,g=gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,g.m,g.m=gram  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g.m/{beat},g.m/{beat}=gram  meter  per  heart  beat  
OBS_CLIN,OBSCLIN_RESULT_UNIT,g{creat},g{creat}=gram  of  creatinine
OBS_CLIN,OBSCLIN_RESULT_UNIT,g{Hb},g{Hb}=gram  of  hemoglobin
OBS_CLIN,OBSCLIN_RESULT_UNIT,g{total_nit},g{total_nit}=gram  of  total  nitrogen
OBS_CLIN,OBSCLIN_RESULT_UNIT,g{total_prot},g{total_prot}=gram  of  total  protein
OBS_CLIN,OBSCLIN_RESULT_UNIT,g{wet_tissue},g{wet_tissue}=gram  of  wet  tissue
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/kg/(8.h),g/kg/(8.h)=gram  per    kilogram  per  8  hour  
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(100.g),g/(100.g)=gram  per  100  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(12.h),g/(12.h)=gram  per  12  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(24.h),g/(24.h)=gram  per  24  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(3.d),g/(3.d)=gram  per  3  days
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(4.h),g/(4.h)=gram  per  4  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(48.h),g/(48.h)=gram  per  48  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(5.h),g/(5.h)=gram  per  5  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(6.h),g/(6.h)=gram  per  6  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(72.h),g/(72.h)=gram  per  72  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/(8.h){shift},g/(8.h){shift}=gram  per  8  hour  shift
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/cm3,g/cm3=gram  per  cubic  centimeter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/d,g/d=gram  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/dL,g/dL=gram  per  deciliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/g,g/g=gram  per  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/g{creat},g/g{creat}=gram  per  gram  of  creatinine
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/g{globulin},g/g{globulin}=gram  per  gram  of  globulin
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/g{tissue},g/g{tissue}=gram  per  gram  of  tissue
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/h,g/h=gram  per  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/h/m2,g/h/m2=gram  per  hour  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/kg  ,g/kg  =gram  per  kilogram
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/kg/(8.h){shift},g/kg/(8.h){shift}=gram  per  kilogram  per  8  hour  shift
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/kg/d,g/kg/d=gram  per  kilogram  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/kg/h,g/kg/h=gram  per  kilogram  per  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/kg/min,g/kg/min=gram  per  kilogram  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/L,g/L=gram  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/mg,g/mg=gram  per  milligram
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/mL,g/mL=gram  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/mmol,g/mmol=gram  per  millimole
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/min,g/min=gram  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/mol{creat},g/mol{creat}=gram  per  mole  of  creatinine
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/{specimen},g/{specimen}=gram  per  specimen
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/m2,g/m2=gram  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/{total_output},g/{total_output}=gram  per  total  output
OBS_CLIN,OBSCLIN_RESULT_UNIT,g/{total_weight},g/{total_weight}=gram  per  total  weight
OBS_CLIN,OBSCLIN_RESULT_UNIT,Gy,Gy=Gray
OBS_CLIN,OBSCLIN_RESULT_UNIT,{beats}/min,{beats}/min=heart  beats  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,H,H=Henry
OBS_CLIN,OBSCLIN_RESULT_UNIT,Hz,Hz=Hertz
OBS_CLIN,OBSCLIN_RESULT_UNIT,[HPF],[HPF]=high  power  field
OBS_CLIN,OBSCLIN_RESULT_UNIT,h,h=hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,[APL'U]/mL,[APL'U]/mL=IgA  anticardiolipin  unit  per  milliliter**
OBS_CLIN,OBSCLIN_RESULT_UNIT,[APL'U],[APL'U]=IgA  anticardiolipin  unit**
OBS_CLIN,OBSCLIN_RESULT_UNIT,{APS'U},{APS'U}=IgA  antiphosphatidylserine  unit  
OBS_CLIN,OBSCLIN_RESULT_UNIT,[GPL'U]/mL,[GPL'U]/mL=IgG  anticardiolipin  unit  per  milliliter**
OBS_CLIN,OBSCLIN_RESULT_UNIT,[GPL'U],[GPL'U]=IgG  anticardiolipin  unit**
OBS_CLIN,OBSCLIN_RESULT_UNIT,{GPS'U},{GPS'U}=IgG  antiphosphatidylserine  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,[MPL'U]/mL,[MPL'U]/mL=IgM  anticardiolipin  unit  per  milliliter**
OBS_CLIN,OBSCLIN_RESULT_UNIT,[MPL'U],[MPL'U]=IgM  anticardiolipin  unit**
OBS_CLIN,OBSCLIN_RESULT_UNIT,{MPS'U},{MPS'U}=IgM  antiphosphatidylserine  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{MPS'U}/mL,{MPS'U}/mL=IgM  antiphosphatidylserine  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{ImmuneComplex'U},{ImmuneComplex'U}=immune  complex  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{ISR},{ISR}=immune  status  ratio
OBS_CLIN,OBSCLIN_RESULT_UNIT,{IFA_index},{IFA_index}=immunofluorescence  assay  index
OBS_CLIN,OBSCLIN_RESULT_UNIT,{IFA_titer},{IFA_titer}=Immunofluorescence  assay  titer
OBS_CLIN,OBSCLIN_RESULT_UNIT,[in_i],[in_i]=inch  (international)
OBS_CLIN,OBSCLIN_RESULT_UNIT,[in_i'H2O],[in_i'H2O]=inch  (international)  of  water
OBS_CLIN,OBSCLIN_RESULT_UNIT,{index_val},{index_val}=index  value
OBS_CLIN,OBSCLIN_RESULT_UNIT,{HA_titer},{HA_titer}=influenza  hemagglutination  titer
OBS_CLIN,OBSCLIN_RESULT_UNIT,{INR},{INR}=international  normalized  ratio
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU],[IU]=international  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/(2.h),[IU]/(2.h)=international  unit  per  2  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/(24.h),[IU]/(24.h)=international  unit  per  24  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/10*9{RBCs},[IU]/10*9{RBCs}=international  unit  per  billion  red  blood  cells
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/d,[IU]/d=international  unit  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/dL,[IU]/dL=international  unit  per  deciliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/g,[IU]/g=international  unit  per  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/g{Hb},[IU]/g{Hb}=international  unit  per  gram  of  hemoglobin
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/h,[IU]/h=international  unit  per  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/kg,[IU]/kg=international  unit  per  kilogram
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/kg/d,[IU]/kg/d=international  unit  per  kilogram  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/L,[IU]/L=international  unit  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/L{37Cel},[IU]/L{37Cel}=international  unit  per  liter  at  37  degrees  Celsius
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/mg{creat},[IU]/mg{creat}=international  unit  per  milligram  of  creatinine
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/mL,[IU]/mL=international  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,[IU]/min,[IU]/min=international  unit  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,J,J=joule
OBS_CLIN,OBSCLIN_RESULT_UNIT,J/L,J/L=joule  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{JDF'U},{JDF'U}=Juvenile  Diabetes  Foundation  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,{JDF'U}/L,{JDF'U}/L=Juvenile  Diabetes  Foundation  unit  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,{KCT'U},{KCT'U}=kaolin  clotting  time
OBS_CLIN,OBSCLIN_RESULT_UNIT,kat,kat=katal
OBS_CLIN,OBSCLIN_RESULT_UNIT,kat/kg,kat/kg=katal  per  kilogram
OBS_CLIN,OBSCLIN_RESULT_UNIT,kat/L,kat/L=katal  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kU,kU=kilo  enzyme  unit
OBS_CLIN,OBSCLIN_RESULT_UNIT,kU/g,kU/g=kilo  enzyme  unit  per  gram
OBS_CLIN,OBSCLIN_RESULT_UNIT,kU/L,kU/L=kilo  enzyme  unit  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kU/L{class},kU/L{class}=kilo  enzyme  unit  per  liter  class
OBS_CLIN,OBSCLIN_RESULT_UNIT,kU/mL,kU/mL=kilo  enzyme  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,k[IU]/L,k[IU]/L=kilo  international  unit  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,k[IU]/mL,k[IU]/mL=kilo  international  unit  per  milliliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kcal,kcal=kilocalorie
OBS_CLIN,OBSCLIN_RESULT_UNIT,kcal/d,kcal/d=kilocalorie  per  day
OBS_CLIN,OBSCLIN_RESULT_UNIT,kcal/h,kcal/h=kilocalorie  per  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,kcal/kg/(24.h),kcal/kg/(24.h)=kilocalorie  per  kilogram  per  24  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,kcal/[oz_av],kcal/[oz_av]=kilocalorie  per  ounce  (US  &  British)
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg,kg=kilogram
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg.m/s,kg.m/s=kilogram  meter  per  second
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/m3,kg/m3=kilogram  per  cubic  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/h,kg/h=kilogram  per  hour
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/L,kg/L=kilogram  per  liter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/min,kg/min=kilogram  per  minute
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/mol,kg/mol=kilogram  per  mole
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/s,kg/s=kilogram  per  second
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/(s.m2),kg/(s.m2)=kilogram  per  second  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kg/m2,kg/m2=kilogram  per  square  meter
OBS_CLIN,OBSCLIN_RESULT_UNIT,kL,kL=kiloliter
OBS_CLIN,OBSCLIN_RESULT_UNIT,km,km=kilometer
OBS_CLIN,OBSCLIN_RESULT_UNIT,kPa,kPa=kilopascal
OBS_CLIN,OBSCLIN_RESULT_UNIT,ks,ks=kilosecond
